duration,nr.employed,pdays,was_contacted_before_yes,poutcome_success,euribor3m,emp.var.rate,previous,poutcome_nonexistent,contact_telephone,month_mar,month_oct,cons.price.idx,month_sep,month_may,job_student,default_unknown,job_retired,month_dec,job_blue-collar,campaign,cons.conf.idx,marital_single,education_university.degree,education_basic.9y,marital_married,age,job_services,y
104,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,1,52,0,0
394,4963.6,13,1,1,1.049,-1.1,2,0,1,0,0,94.767,0,0,1,0,0,0,0,1,-50.8,1,0,0,0,18,0,1
130,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,1,1,0,0,27,0,0
579,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,33,0,1
79,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,1,1,0,0,34,0,0
155,5099.1,999,0,0,1.244,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,1,0,1,0,24,0,0
276,5017.5,999,0,0,0.778,-3.4,0,1,0,0,0,92.379,1,0,0,0,0,0,0,1,-29.8,0,0,0,1,56,0,0
306,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,4,-46.2,1,0,0,0,38,0,0
27,5191.0,999,0,0,4.858,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,1,0,1,49,0,0
193,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,2,-36.1,0,1,0,1,37,0,0
174,5228.1,999,0,0,4.958,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,1,1,0,0,25,0,0
295,5228.1,999,0,0,4.958,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,1,-42.7,1,0,1,0,27,0,0
1074,5195.8,999,0,0,4.021,-0.1,0,1,1,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,41,0,1
388,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,3,-42.7,0,0,0,0,43,1,0
73,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,3,-36.1,0,0,0,1,46,1,0
236,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,1,46,0,0
154,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,1,1,40,0,0
80,5076.2,999,0,0,1.26,-2.9,0,1,0,0,0,92.963,0,0,0,0,0,0,0,1,-40.8,1,0,0,0,26,0,0
322,5099.1,999,0,0,1.405,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,0,2,-47.1,0,0,0,1,32,0,0
76,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,1,-42.7,0,0,0,1,56,0,0
256,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,3,-36.1,0,0,1,1,50,1,0
8,4991.6,999,0,0,0.761,-1.7,0,1,1,0,0,94.055,0,0,0,0,0,0,0,1,-39.8,1,0,0,0,26,0,0
317,5008.7,999,0,0,0.635,-1.8,0,1,0,1,0,93.369,0,0,0,0,0,0,0,4,-34.8,0,0,0,1,58,1,0
47,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,13,-36.1,0,1,0,1,41,0,0
43,5195.8,999,0,0,4.076,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,4,-42.0,1,1,0,0,29,0,0
51,5099.1,999,0,0,1.281,-1.8,0,1,1,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,0,48,0,0
105,5099.1,999,0,0,1.259,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,2,-46.2,0,1,0,1,49,0,0
159,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,1,-41.8,1,0,1,0,34,0,0
466,5228.1,999,0,0,4.967,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,1,0,1,35,0,0
884,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,1,0,1,46,0,0
257,4991.6,999,0,0,0.797,-1.7,3,0,0,0,0,94.215,0,0,0,0,0,0,0,1,-40.3,0,0,0,0,83,0,0
410,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,2,-36.4,1,0,0,0,47,0,0
125,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,0,0,0,38,0,0
479,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,4,-41.8,0,0,0,1,38,0,0
354,5191.0,999,0,0,4.858,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,5,-36.4,0,0,0,0,37,0,0
123,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,4,-42.7,1,0,1,0,23,0,0
388,5228.1,999,0,0,4.958,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,2,-42.7,0,0,0,1,39,0,0
1152,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,0,0,0,1,47,0,1
93,5017.5,999,0,0,0.714,-3.4,1,0,0,0,0,92.649,0,0,0,0,0,0,0,1,-30.1,0,0,0,1,34,0,0
167,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,1,0,0,0,33,0,0
205,5195.8,999,0,0,4.021,-0.1,1,0,1,0,0,93.2,0,0,0,0,0,0,0,3,-42.0,0,1,0,1,34,0,0
706,5195.8,999,0,0,4.12,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,30,0,0
158,5195.8,999,0,0,4.191,-0.1,0,1,0,0,0,93.2,0,0,0,1,0,0,0,1,-42.0,1,0,0,0,40,0,0
36,5099.1,999,0,0,1.291,-1.8,1,0,0,0,0,92.893,0,1,0,1,0,0,0,3,-46.2,0,0,0,1,50,0,0
152,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,47,0,0
700,5228.1,999,0,0,4.958,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,2,-41.8,0,0,0,1,48,0,0
191,5228.1,999,0,0,4.957,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,6,-42.7,0,1,0,0,44,0,0
120,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,3,-36.1,0,1,0,1,36,0,0
120,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,2,-42.7,0,0,0,1,55,0,0
198,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,1,4,-36.1,0,0,0,1,50,0,0
445,5076.2,999,0,0,0.829,-2.9,0,1,0,0,0,92.201,0,0,0,0,0,0,0,3,-31.4,0,1,0,1,46,0,1
462,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,1,47,0,0
669,5195.8,999,0,0,4.191,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,44,0,0
234,5228.1,999,0,0,4.958,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,1,0,1,0,33,0,0
120,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,0,1,1,32,0,0
165,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,1,37,1,0
288,5195.8,999,0,0,4.191,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,1,0,0,55,0,0
235,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,1,0,1,44,0,0
1025,5195.8,999,0,0,4.076,-0.1,0,1,1,0,0,93.2,0,0,0,0,0,0,1,2,-42.0,0,0,1,0,32,0,1
12,5099.1,999,0,0,1.25,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,5,-46.2,1,0,0,0,35,0,0
214,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,4,-36.4,0,0,0,1,55,0,0
20,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,7,-41.8,1,0,0,0,25,0,0
201,5228.1,999,0,0,4.866,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,0,0,1,37,1,0
34,5099.1,999,0,0,1.25,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,7,-46.2,1,0,0,0,24,1,0
34,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,3,-36.4,0,0,0,1,36,0,0
200,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,2,-36.4,0,0,0,1,51,0,0
76,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,1,3,-46.2,0,0,1,0,39,0,0
38,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,1,-36.4,0,0,0,1,58,0,0
10,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,14,-36.1,0,0,0,1,46,0,0
157,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,0,1,0,1,31,0,0
97,5099.1,999,0,0,1.313,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,0,0,1,41,1,0
358,5017.5,999,0,0,0.72,-3.4,0,1,0,0,0,92.649,0,0,0,0,0,0,0,1,-30.1,1,0,0,0,22,0,1
41,5228.1,999,0,0,4.865,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,5,-41.8,0,0,0,1,44,0,0
202,5076.2,999,0,0,1.252,-2.9,0,1,0,0,0,92.963,0,0,0,0,0,0,0,1,-40.8,0,1,0,1,56,0,0
670,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,1,0,0,0,1,-42.0,1,0,0,0,45,1,0
85,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,1,42,0,0
55,5228.1,999,0,0,4.958,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,14,-42.7,0,0,1,1,35,0,0
97,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,1,1,0,0,33,0,0
956,5023.5,999,0,0,0.707,-3.0,0,1,0,0,0,92.713,0,0,0,0,1,1,0,1,-33.0,0,0,0,0,76,0,0
590,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,0,38,0,0
273,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,1,0,1,29,0,0
121,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,3,-42.7,0,1,0,0,48,0,0
208,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,1,48,0,0
122,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,0,0,0,1,50,0,0
52,5228.1,999,0,0,4.962,1.4,0,1,1,0,0,93.918,0,0,0,0,0,0,1,1,-42.7,0,0,0,1,41,0,0
775,5017.5,8,1,0,0.715,-3.4,2,0,0,0,0,92.649,0,0,0,0,0,0,1,2,-30.1,1,0,0,0,27,0,1
602,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,1,5,-42.7,0,0,1,1,54,0,0
190,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,1,50,0,0
278,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,0,0,0,34,0,0
121,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,1,1,-42.7,1,0,1,0,46,0,0
104,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,0,1,40,0,0
113,5099.1,999,0,0,1.327,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,2,-46.2,0,0,0,1,39,0,0
163,5228.1,999,0,0,4.967,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,1,-36.1,0,1,0,1,55,0,0
214,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,1,49,1,0
215,5195.8,999,0,0,4.191,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,0,52,0,0
106,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,2,-36.4,0,0,0,1,38,0,0
575,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,1,1,-42.7,0,0,1,1,60,0,0
51,5195.8,999,0,0,4.153,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,40,1,0
144,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,36,0,0
49,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,16,-42.7,0,0,0,1,48,0,0
478,5195.8,999,0,0,5.045,-0.1,0,1,1,0,1,93.798,0,0,0,0,0,0,0,1,-40.4,0,0,0,1,42,0,1
160,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,0,1,36,0,0
39,5228.1,999,0,0,4.866,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,1,1,0,0,30,0,0
109,5191.0,999,0,0,4.864,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,4,-36.4,0,0,1,1,44,1,0
372,5099.1,999,0,0,1.334,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,1,1,37,0,0
1178,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,2,-36.4,0,0,1,1,51,0,1
1098,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,1,-41.8,0,0,0,1,58,0,0
309,5008.7,6,1,1,0.682,-1.8,1,0,0,0,0,93.876,0,1,0,0,0,0,0,1,-40.0,0,0,0,1,58,0,1
170,5099.1,999,0,0,1.264,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,1,1,0,0,29,0,0
138,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,3,-36.4,0,0,0,1,52,0,0
351,5228.1,999,0,0,4.958,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,1,0,1,44,0,0
71,5228.1,999,0,0,4.955,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,0,0,0,56,0,0
398,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,1,0,0,4,-36.4,0,0,0,0,60,0,0
333,5228.1,999,0,0,4.866,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,1,-41.8,0,0,0,1,45,0,0
108,5099.1,999,0,0,1.244,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,1,1,-46.2,0,0,0,1,54,0,0
42,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,1,-42.7,0,0,0,1,49,1,0
362,5099.1,999,0,0,1.327,-1.8,1,0,0,0,0,92.893,0,1,1,0,0,0,0,1,-46.2,1,1,0,0,24,0,0
89,5228.1,999,0,0,4.967,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,1,1,-36.1,0,0,0,1,47,0,0
64,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,4,-36.4,0,0,0,1,39,0,0
311,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,5,-36.4,0,0,0,0,56,1,0
536,5228.1,999,0,0,4.967,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,50,0,0
134,5195.8,999,0,0,4.191,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,1,50,0,0
73,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,2,-36.4,0,0,1,1,41,0,0
412,5099.1,999,0,0,1.327,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,0,2,-46.2,1,1,0,0,39,0,0
273,5228.1,999,0,0,4.967,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,46,0,0
1259,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,6,-41.8,0,0,1,0,40,0,1
44,5099.1,999,0,0,1.365,-1.8,0,1,1,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,1,1,0,0,37,0,0
62,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,1,0,0,54,0,0
346,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,3,-36.4,0,1,0,1,33,0,0
54,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,1,10,-42.7,1,0,1,0,36,0,0
6,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,1,1,0,0,38,0,0
82,5076.2,999,0,0,0.914,-2.9,0,1,0,0,0,92.469,0,0,0,0,0,0,0,2,-33.6,1,1,0,0,38,0,0
129,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,1,0,0,0,30,0,0
1516,5099.1,999,0,0,1.327,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,2,-46.2,1,0,1,0,36,0,1
520,5195.8,999,0,0,4.12,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,1,1,-42.0,1,0,0,0,38,0,0
124,5228.1,999,0,0,4.966,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,1,-36.1,1,1,0,0,29,0,0
192,4991.6,3,1,1,0.715,-1.7,4,0,0,0,0,94.055,0,0,0,0,0,0,0,2,-39.8,1,1,0,0,29,0,1
532,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,0,47,0,1
227,5228.1,999,0,0,4.96,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,1,-41.8,0,0,0,1,46,0,0
103,5076.2,999,0,0,1.099,-2.9,0,1,0,0,0,92.963,0,0,0,0,0,0,0,1,-40.8,1,1,0,0,38,0,0
103,5076.2,999,0,0,0.834,-2.9,0,1,0,0,0,92.201,0,0,0,0,1,0,0,1,-31.4,0,0,0,1,78,0,0
110,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,2,-36.1,0,0,0,1,45,0,0
50,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,5,-36.1,0,0,0,0,31,0,0
564,5099.1,999,0,0,1.25,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,3,-46.2,1,0,0,0,23,0,0
443,5099.1,999,0,0,1.281,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,0,7,-46.2,1,0,0,0,29,0,1
104,5099.1,999,0,0,1.313,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,0,2,-46.2,0,0,0,1,35,0,0
140,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,5,-36.1,0,0,1,1,44,0,0
111,5195.8,999,0,0,4.12,-0.1,1,0,1,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,1,1,0,0,34,0,0
281,5228.1,999,0,0,4.958,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,3,-41.8,0,1,0,1,29,0,0
776,5099.1,999,0,0,1.299,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,4,-46.2,1,0,0,0,52,0,0
579,5228.1,999,0,0,4.865,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,1,0,0,55,0,0
129,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,1,0,0,1,1,-42.0,0,0,0,1,33,0,0
150,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,1,1,0,0,36,0,0
274,5195.8,999,0,0,4.12,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,1,0,1,31,0,0
76,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,1,1,0,0,32,0,0
383,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,0,0,0,1,49,0,0
147,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,0,25,1,0
206,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,1,0,1,34,0,0
198,5195.8,999,0,0,4.12,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,1,1,-42.0,1,0,0,0,44,0,0
312,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,1,0,0,0,0,1,-42.7,1,0,0,0,26,0,0
367,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,3,-36.4,0,0,0,1,42,0,0
53,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,6,-42.7,0,1,0,1,39,0,0
490,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,5,-42.7,1,1,0,0,27,0,0
110,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,2,-42.7,1,0,0,0,26,0,0
91,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,0,0,1,52,0,0
123,4963.6,12,1,0,0.977,-1.1,2,0,0,0,1,94.601,0,0,0,0,0,0,0,2,-49.5,1,1,0,0,29,0,0
118,5099.1,999,0,0,1.344,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,0,1,49,0,0
160,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,3,-36.4,0,0,0,1,52,0,0
147,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,7,-36.4,1,0,0,0,55,0,0
146,5099.1,999,0,0,1.299,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,0,1,-46.2,0,0,0,0,48,0,0
139,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,1,2,-36.1,0,0,0,1,49,0,0
115,5099.1,999,0,0,1.264,-1.8,0,1,0,0,0,92.893,0,1,1,0,0,0,0,1,-46.2,1,1,0,0,26,0,0
194,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,1,1,0,0,27,0,0
156,5099.1,999,0,0,1.65,-1.8,0,1,0,1,0,92.843,0,0,0,0,1,0,0,1,-50.0,0,0,0,1,66,0,1
456,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,2,-36.4,0,0,0,1,42,0,0
71,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,2,-41.8,0,0,0,1,52,0,0
720,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,1,0,0,2,-42.7,0,0,0,1,53,0,0
223,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,1,0,1,51,0,0
211,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,1,31,0,0
171,4991.6,999,0,0,0.894,-1.7,1,0,0,0,0,94.027,0,0,0,0,0,0,0,3,-38.3,0,0,0,1,54,0,0
108,5191.0,999,0,0,4.864,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,1,49,1,0
29,5099.1,999,0,0,1.281,-1.8,0,1,1,0,0,92.893,0,1,1,0,0,0,0,4,-46.2,1,0,0,0,26,0,0
588,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,1,1,0,0,32,0,1
207,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,5,-36.1,1,0,0,0,30,0,0
116,5228.1,999,0,0,4.966,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,0,1,0,0,41,0,0
1199,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,1,0,0,0,32,0,1
118,5076.2,999,0,0,1.262,-2.9,1,0,0,0,0,92.963,0,0,0,0,0,0,0,1,-40.8,1,1,0,0,41,0,0
181,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,1,-41.8,0,0,0,1,29,0,0
151,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,2,-42.7,1,0,1,0,25,0,0
51,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,1,43,0,0
103,5191.0,999,0,0,4.858,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,0,33,0,0
370,4991.6,3,1,1,0.903,-1.7,4,0,0,0,0,94.027,0,0,0,0,1,0,0,1,-38.3,0,0,0,1,92,0,1
342,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,0,1,0,1,41,0,0
118,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,1,48,0,0
84,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,0,0,1,36,0,0
840,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,1,0,0,3,-47.1,0,0,0,1,54,0,1
